tokenized_text,業界
"['人材', '派遣', '企業', '傘下', '持株', '会社', 'グループ', '資源', '戦略', '最適', '化', '事業', '運営', '指導', '短期', '業務', '支援', '事業', 'グループ', '会社', '株式会社', 'フル', 'キャスト', '物流', '倉庫', '小売', '短期', '人材', 'サービス', '事務', 'アウトソーシングサービス', '株式会社', 'トップ', 'スポット', '地域', '密着', '型', '特徴', '短期', '人材', 'サービス', '展開', 'その他', '営業', '支援', '事業', '株式会社', 'エフプレイン', '交通', '警備', '警備', '業', '展開', '株式会社', 'フルキャストアドバンス']",人材紹介業界の会社
"['スズキ', '軽自動車', '小型車', '普通', '車', '電動', '車輌', '販売', '商用', '車', '福祉', '車両', '中古', '車', '販売', 'その他', '自動車', '車検', '点検', '整備', '鈑金塗', '装', '自動車', '整備']",中古車販売業界の会社
"['有料', '老人', 'ホーム', 'グレイスコート', '深谷', 'サービス', '付き', '高齢', '者', '向け', '住宅', 'ユーオーディア', '壱', '番館', '運営', '居宅', '事業', '支援', '事業', '所', 'ディサービス', '事業', '所', '運営', 'その他', '福祉', '用具', 'レンタル', '販売', '対応']",高齢者向け福祉業界の会社
"['沖縄', '県内', '脱毛', 'サロン', 'ユニバーサルオキナワ', '運営', '肌', '表面', '温度', '毛根', 'エネルギー', '照射', 'IPL', '脱毛', '採用', 'こと', '特徴', '他', '化粧', '品', 'メーカードクターリセラ', '基礎', '化粧', '品', '販売']",美容サロン業界の会社
"['通所', '介護', '施設', 'デイ', 'わらび', 'ケアコスモスデイサービスセンター', 'デイ', '秋桜', '丘', '運営', '通所', '介護', '施設', '利用', '者', '対象', '宿泊', 'サービス', '提供', 'その他', '居宅', '介護', '支援', '訪問', '介護', 'こと', '訪問', '介護', '草むしり', '外出', '同行', '病院', '内', '付き添い', 'サービス', '提供']",高齢者向け福祉業界の会社
"['書店', 'スーパー', 'ショッピング', 'センター', 'ホテル', 'コンビニ', 'セキュリティ', 'サービス', '業', '企業', '床', '面', '清掃', '化粧', '室', '清掃', '玄関', '清掃', '作業', 'アウトソーシング', 'その他', 'LED', '照明', '卸売', '施工', '取付']",警備業界の会社
"['自動車', '搭載', '内装', 'プラスチック', '部品', '成形', '塗装', '自動車', '内装', '部品', 'テール', 'ランプ', 'リア', 'ランプ', 'ヘッド', 'ランプ', '射出', '成形', '表面', '加', '飾', '製造']",自動車部品・カー用品製造業界の会社
"['ヘアサロン', 'beauty', ':', 'beast', 'up', '-', 'pu', '運営', 'ヘアスタイル', 'アレンジ', '他', 'ネイルアート', 'フェイシャルエステ', '対応', '店舗', '運営']",美容サロン業界の会社
"['身体', '介護', '家事', '援助', '病院', '付き添い', '訪問', '介護', 'サービス', 'デイサービス', 'ショートステイ', '可能', '施設', '介護', '付', '有料', '老人', 'ホーム', '運営', 'その他', '訪問', '看護', '福祉', '用具', 'レンタル', '販売']",高齢者向け福祉業界の会社
"['サービス', '付き', '高齢', '者', '向け', '住宅', 'の', 'いち', '季', '運営', 'デイサービス', '訪問', '介護', '居宅', '介護', '支援', '事業', '展開']",高齢者向け福祉業界の会社
"['三重', '県', 'なべ', '市', '拠点', 'ダイカスト', '4', '輪', '2', '輪', '車', '部品', '等', '製造']",自動車部品・カー用品製造業界の会社
"['医療', '器具', '製造', '販売', '主', 'カテーテル', 'チューブ', '検査', '機器', '取り扱い', '対応', '医療', '器具', '開発', '研究', '自社', 'サイト', '一般', '顧客', '疾患', '治療', '方法', '情報', '提供', 'サービス']",医療機器・実験機器メーカー業界の会社
"['福島', '県', '会津若松', '市', '小規模', '機能', '型', '居宅', '介護', '事業', '所', 'すず', 'かぜ', '運営', '通い', 'サービス', '訪問', 'サービス', '宿泊', 'サービス', '組み合わせ', '生活', '支援']",高齢者向け福祉業界の会社
"['トヨタ自動車', '中心', '自動車', '鉄', '小物', '部品', '製造', '金属', 'プレス', '加工', 'スポット', '溶接', 'コーティング', '加工', '金', '型', '製作', '品質', '管理', 'ロット', '生産', '品種', '生産', '対応', '点', '強み']",自動車部品・カー用品製造業界の会社
"['熊本', '県', '拠点', '事業', '展開', 'フルキグループ', '中核', '企業', '建築', '工事', '業', '住宅', '設備', '中心', 'ガラス', 'サッシ', '修理', '水', '周り', '外回り', 'メンテナンス', 'リフォーム', 'ほか', '太陽光', '発電', '販売', '土木', '工事', '付帯', '工事', '対応', 'その他', '工具', '類', '修理', '販売', '建設', '資材', '雑貨', '卸売', '小売']",居住用リフォーム業界の会社
"['サンフロンティア', '不動産', '株式会社', 'グループ', '会社', 'ホテル', '運営', '日和', 'ホテル', '舞浜', 'スプリングサニーホテル', '名古屋', '常滑', 'ビジネス', 'ホテル', 'ホテルスカイハート', 'ホテル', '運営', 'その他', 'リゾート', 'ホテル', '佐渡', 'リゾート', 'ホテル', '吾妻', '運営']",ホテル・旅館業界の会社
"['主', '訪問', '介護', '通所', '介護', '業務', '具体', '的', 'デイサービス', 'センター', '悠', '遊', '運営', 'ライフ', 'ケア', '居宅', '介護', 'サービス', '保育', '所', 'こども', '家', '運営', '体', '障碍', '者', '知的', '障害', '者', '居宅', '介護', '事業', '支援']",高齢者向け福祉業界の会社
"['個人', '法人', '向け', '生命', '保険', '損害', '保険', '代理', '店', '業務', '会社', '営業', 'エリア', '新潟', '長野', '関東', '一', '円', '佐賀', '沖縄', '中心', '損害', '保険', 'あい', 'おい', 'ニッセイ', '同和', '損保', '取引', '先', '少額', '短期', '保険']",保険代理店業界の会社
"['一', '交通', '産業', '株式会社', 'グループ', '会社', 'アイランドシティ', '営業', '所', '運営', '主', '小型', '中型', 'タクシー', '運行']",タクシー業界の会社
"['タイヤ', 'カー', '用品', '販売', '株式会社', 'オートバックスセブン', 'フランチャイズ', '店舗', 'オートバックス', '運営', '店舗', 'タイヤ', '中心', '販売', '他', '車検', '始め', '自動車', 'メンテナンス', 'サービス', '提供']",自動車部品・カー用品製造業界の会社
"['高知', '県', '店舗', '新車', '中古', '車', '販売', '中古', '車', '買取', '国産', '車', 'ほか', '輸入', '車', '全国', '納車', '対応', '自動車', '保険', '販売', '自社', '工場', '車検', '修理', '板金', '塗装']",中古車販売業界の会社
"['日経', 'キーワード', '時事', '&', '一般', '常識', '完璧', '対策', '就職', '活動', '者', '向け', '書籍', '雑誌', '出版', '転職', 'サイト', '日経', 'キャリア', 'NET', '医療', '者', '専用', '転職', 'サイト', '日経', 'メディカル', 'キャリア', '日経', 'メディカルプロキャリア', '運用', 'ほか', '外国', '人材', 'ため', 'ワークショップ', '研修']",人材紹介業界の会社
"['ヒンジ', '蝶番', '筐', '体', 'カバー', '建設', '機械', '事務', '機器', '金属', '加工', '部品', '製造', '板金', '加工', 'レーザー', '加工', 'タレ', 'パン', '加工', 'ベンダー', '加工', 'プレス', '加工', '溶接', '加工']",金属部品製造業界の会社
"['小学生', '中学', '高校生', '対象', '家庭', '教師', 'アップル', '運営', '完全', '一', '対', '一', '指導', '個別', '指導', '塾', '個別', '指導', 'アップル', '運営', 'その他', '医学部', '歯学部', '薬学部', '生徒', '対象', '集団', '塾', 'アップル', '予備校', '運営']",塾・受験予備校業界の会社
"['ら', 'デイサービス', '水戸', '居宅', '介護', '支援', '事業', '所', '運営', '居宅', '介護', '支援', 'ほか', '併設', '通所', '介護', '訪問', '介護', 'その他', 'サービス', '付', '高齢', '者', '向け', '住宅', 'ら', 'ニュータウン', 'ひまわり', '館', 'ゴルフ', '練習', '場', '運営']",高齢者向け福祉業界の会社
"['自動車', 'トラック', 'バス', '重機', '等', '特殊', '車両', 'ガラス', '交換', 'ガラス', 'メーカー', '純正', '品', '国内', '大手', 'ガラス', 'メーカー', '製造', 'ガラス', '国産', 'ガラス', 'メーカー', '海外', '製造', '輸入', '品', 'ガラス', '赤外線', '紫外線', 'カット', 'フロント', 'ガラス', 'フロント', '以外', 'ガラス', '交換']",自動車部品・カー用品製造業界の会社
"['学校', '工場', '受付', '常駐', '警備', '業務', 'イベント', '警備', '事業', '会社', '施設', '電気', '空調', '給排水', '設備', '管理', '学校', '商業', '施設', '中心', '清掃', '業務', '展開', '中', 'ビル', '中心', '営繕', '工事', '対応', '可能']",警備業界の会社
"['ハイヤー', 'タクシー', '運行', '一般', '乗用', '旅客', '自動車', '運送', '事業', '展開', '普通', 'タクシー', '他', '大型', 'タクシー', 'ジャンボ', 'タクシー', '保有', '被災', '地', '案内', '語り', '部', 'タクシー', '運行', 'その他', '自動車', '整備', '事業', '運行', '管理', '請負', '業']",タクシー業界の会社
"['株式会社', 'アイックス', 'グループ', '会社', '飲食', '店', '運営', '部門', 'とり', '介', '山', '猿', '居酒屋', 'ほか', 'スイーツビュッフェ', 'カフェ', '回転', '寿司', '店', 'カラオケ', '店', '展開']",居酒屋・バー業界の会社
"['奈良', '県内', '塾', '予備校', 'カルチャー', 'スクール', '運営', '会社', '小', '中・高生', '向け', '志望校', '合格', '学習', '塾', '教科', '特', '化', '算数', '教室', '英会話', '教室', '運営', '大人', '向け', 'パソコン', '教室', 'エクササイズ', '編み物', 'カルチャー', 'スクール', '開校']",塾・受験予備校業界の会社
"['主', '認知', '症', 'デイサービス', 'ショートステイ', '介護', '施設', 'ふるさと', '運営', '認知', '症', '対象', '自宅', '送迎', '入浴', 'レクリエーション']",高齢者向け福祉業界の会社
"['高齢', '者', 'フィットネス', 'リハビリ', 'トレーニング', 'リハビリ', 'レッド', 'コード', '釣り', '紐', '運動', '器具', 'ストレッチ', 'こと', '特徴', '入浴', 'サービス', 'レクリエーション']",高齢者向け福祉業界の会社
"['タクシー', '業', 'GPS', 'スマホ', '利用', '配車', '対応', '一般', 'タクシー', '業', '他', '貸切', '観光', 'タクシー', '業', '市内', '観光', 'コース', 'サロベツ', '原生花園', 'コース', 'コース']",タクシー業界の会社
"['東京', '都', '港', '区', '北青山', 'ヘアサロン', 'アリュウル', '運営', '指名', '料', '希望', 'スタイリスト', '指名', 'こと', 'キッズルーム', '併設', '北', '青山', 'ヘアサロン', 'スリー', '南', '青山', 'アディクト', 'ほか', '神奈川', '県', '厚木', '市', 'リアンバイアリュール', '栃木', '県', '小山', '市', 'フラ', 'バー', '運営']",美容サロン業界の会社
"['主', 'アパート', 'マンション', '各種', '不動産', '賃貸', '仲介', '管理', 'アパート', '経営', 'コンサルティング', '住宅', '物件', '他', '土地', '駐車', '場', '賃貸', '管理', 'はじめ', '空家', '管理', '対応', 'その他', '賃貸', '物件', '各種', 'リフォーム', '原状', '回復', '工事', 'バリアフリー', '工事']",マンション・アパート賃貸業界の会社
"['中国', '地方', '高速', '道路', '中心', '交通', '管理', '法令', '違反', '車両', '取締', '業務', '定期', '巡回', '異常', '事象', '発生', '時', '緊急', '出動', '落下', '物', '除去', '道路', '状況', '情報', '提供', '交通', '管制', '業務', '事業', '展開', 'ネクスコ', '西日本', 'グループ', '会社']",警備業界の会社
"['株式会社', 'アルテサロンホールディングス', '傘下', 'グループ', '会社', '関西', '中心', 'フランチャイズ', '方式', 'ヘアサロン', 'チェーン', '店', '運営', '会社', 'ヘアサロン', '高級', '感', '造り', '特徴', '2017', '年', '時点', '京都', '大阪', '兵庫', '滋賀', '26', '店舗', '展開']",美容サロン業界の会社
